,nb_de_pieces,superficie,carrez,prix,code_postal,id_local,id_type
1866,3,82,False,440000,75020,19.0,0.0
1867,4,95,False,320000,91160,339.0,5.0
1868,5,128,False,256800,77410,54.0,5.0
1869,3,65,False,259000,94350,486.0,0.0
1870,2,38,False,269000,94130,469.0,0.0
1871,7,165,False,899000,78360,252.0,5.0
1872,1,16,False,75000,77000,110.0,0.0
1873,4,82,False,354000,77500,50.0,5.0
1874,4,104,False,249000,78500,272.0,0.0
1875,3,75,False,326000,91450,367.0,5.0
1876,3,70,False,219000,77000,110.0,5.0
1877,6,187,False,1220000,92160,380.0,5.0
1878,3,63,False,240000,77400,67.0,0.0
1879,3,84,False,249900,95300,544.0,0.0
1880,3,54,False,198000,78450,287.0,0.0
1882,3,56,False,143000,91160,339.0,0.0
1883,4,111,False,340000,91170,377.0,5.0
1884,2,18,False,135000,95260,493.0,0.0
1885,4,103,False,519000,77700,159.0,5.0
1886,7,125,False,380000,77370,82.0,5.0
1887,4,85,False,549500,94100,478.0,0.0
1888,2,36,False,261600,92160,380.0,0.0
1889,3,56,False,235000,77170,35.0,0.0
1890,7,195,False,820000,95320,550.0,5.0
1891,4,93,False,869000,75017,16.0,0.0
1892,5,179,False,1175000,78150,211.0,5.0
1893,3,69,False,385000,92500,406.0,0.0
1894,3,78,False,320000,91190,326.0,0.0
1895,4,86,False,750000,78000,283.0,0.0
1896,6,120,False,630000,78630,259.0,5.0
1897,5,241,False,540000,77410,186.0,5.0
1898,2,43,False,360000,93100,430.0,0.0
1899,2,30,False,286000,92130,396.0,0.0
1900,7,135,False,390000,77190,65.0,5.0
1901,4,130,False,394000,95630,532.0,5.0
1902,6,187,False,525000,91800,301.0,5.0
1903,4,73,False,364900,94320,481.0,0.0
1904,4,74,False,210000,78190,276.0,0.0
1905,4,110,False,210000,77126,48.0,5.0
1906,6,212,False,1290000,94130,469.0,5.0
1907,3,67,False,199000,95000,501.0,0.0
1908,7,206,False,1460000,78400,209.0,5.0
1909,3,85,False,335000,95160,535.0,0.0
1910,5,105,False,712000,94360,451.0,5.0
1911,3,63,False,225000,91540,345.0,0.0
1912,3,67,False,275500,93250,444.0,5.0
1913,5,139,False,330000,77820,47.0,5.0
1914,3,68,False,258000,91800,305.0,0.0
1915,4,83,False,239000,94550,456.0,0.0
1916,3,73,False,368000,94140,447.0,0.0
1917,8,200,False,285000,77520,117.0,5.0
1918,2,45,False,135700,91100,313.0,0.0
1919,3,52,False,195000,93250,444.0,0.0
1920,3,64,False,325000,91300,344.0,0.0
1921,3,57,False,479000,92800,405.0,0.0
1922,4,89,False,521000,92380,393.0,0.0
1923,2,48,False,289000,92500,406.0,0.0
1924,3,59,False,214000,91100,313.0,0.0
1925,6,120,False,389000,91700,361.0,5.0
1926,3,71,False,887000,75016,15.0,0.0
1927,5,150,False,500000,91250,368.0,5.0
1928,4,82,False,295000,77124,183.0,5.0
1929,6,160,False,365000,77250,179.0,5.0
1930,5,102,False,335000,78190,276.0,0.0
1931,2,41,False,298000,92170,411.0,0.0
1932,7,162,False,635000,91330,379.0,5.0
1933,5,94,False,365000,95210,549.0,0.0
1934,4,82,False,215000,78190,276.0,0.0
1935,4,85,False,630000,92140,388.0,0.0
1936,7,140,False,620000,91440,307.0,5.0
1937,5,82,False,199000,77100,108.0,0.0
1938,3,47,False,158000,77100,108.0,0.0
1939,3,56,False,176000,78330,223.0,0.0
1940,1,30,False,110000,91350,328.0,0.0
1941,3,75,False,495000,94410,479.0,0.0
1942,5,114,False,355000,93270,441.0,5.0
1943,2,33,False,131000,78550,235.0,0.0
1944,5,117,False,358000,91600,366.0,5.0
1945,3,66,False,195000,78190,276.0,0.0
1946,6,160,False,396000,77515,134.0,5.0
1947,3,64,False,235000,94000,458.0,0.0
1948,2,40,False,179000,94320,481.0,0.0
1949,5,100,False,399900,77100,108.0,5.0
1950,5,88,False,288000,78390,196.0,0.0
1951,5,95,False,265000,78990,219.0,0.0
1952,5,100,False,379000,95170,507.0,5.0
1953,4,95,False,299000,94400,488.0,0.0
1954,2,49,False,190000,93700,424.0,0.0
1955,5,90,False,304000,94290,484.0,5.0
1956,5,129,False,364000,77000,110.0,5.0
1957,5,95,False,289000,91650,304.0,5.0
1958,5,131,False,360000,77166,74.0,5.0
1959,3,57,False,793814,75011,10.0,0.0
1960,2,63,False,225000,78800,236.0,0.0
1961,2,40,False,139900,91290,292.0,0.0
1962,6,110,False,369000,77220,166.0,5.0
1963,3,60,False,265000,95670,530.0,5.0
1964,5,125,False,280000,77130,86.0,5.0
1965,4,72,False,350000,78360,252.0,0.0
1966,5,93,False,390000,78420,204.0,0.0
1967,2,39,False,230000,94170,473.0,0.0
1968,2,50,False,629000,92200,403.0,0.0
1969,4,100,False,187000,77260,78.0,5.0
1970,5,120,False,310500,77190,65.0,5.0
1971,4,81,False,829530,75014,13.0,0.0
1972,4,94,False,549000,91300,344.0,0.0
1973,6,120,False,389000,77410,54.0,0.0
1974,3,61,False,279000,77164,76.0,0.0
1975,3,51,False,529000,75011,10.0,0.0
1976,4,87,False,219500,78500,272.0,0.0
1977,2,37,False,370000,75014,13.0,0.0
1978,2,37,False,360000,75014,13.0,0.0
1979,2,44,False,279000,94220,454.0,0.0
1980,4,90,False,349000,91240,363.0,5.0
1981,3,53,False,252000,93250,444.0,0.0
1982,8,185,False,699000,95560,536.0,5.0
1983,2,39,False,339000,92100,383.0,0.0
1984,4,64,False,549000,92100,383.0,0.0
1985,4,120,False,600000,93420,445.0,5.0
1986,2,48,False,599000,75011,10.0,0.0
1987,4,140,False,1390000,75016,15.0,0.0
1988,3,73,False,189000,77260,78.0,5.0
1989,2,34,False,193000,94320,481.0,0.0
1990,3,60,False,199900,94320,481.0,0.0
1991,4,83,False,369000,94600,457.0,0.0
1992,4,63,False,209000,94600,457.0,0.0
1993,9,160,False,1195000,94120,459.0,5.0
1994,1,26,False,235000,75010,9.0,0.0
1995,4,82,False,761000,75011,10.0,0.0
1996,4,77,False,680000,75015,14.0,0.0
1997,6,121,False,450000,94120,459.0,0.0
1998,3,90,False,620000,92500,406.0,0.0
1999,5,88,False,230000,91150,321.0,5.0
2000,5,120,False,440000,91150,321.0,5.0
2001,2,29,False,310000,75017,16.0,0.0
2002,4,102,False,292000,91150,351.0,5.0
2003,3,71,False,825000,92100,383.0,0.0
2004,8,195,False,970000,93100,430.0,5.0
2005,6,151,False,1380000,93100,430.0,5.0
2006,5,109,False,235000,95260,493.0,5.0
2007,5,102,False,429000,95290,525.0,5.0
2008,5,122,False,398000,78790,273.0,5.0
2009,5,280,False,4500000,75016,15.0,0.0
2010,3,93,False,369000,78650,195.0,5.0
2011,2,40,False,103000,78200,244.0,0.0
2012,10,236,False,359000,95450,563.0,5.0
2013,4,89,False,223000,95420,528.0,5.0
2014,6,139,False,243800,78920,218.0,5.0
2015,4,82,False,369000,78540,281.0,5.0
2016,1,26,False,153300,78370,261.0,0.0
2017,3,76,False,269415,78500,272.0,0.0
2018,3,70,False,515000,92600,381.0,0.0
2019,5,100,False,285000,95270,491.0,5.0
2020,3,54,False,162000,93700,424.0,0.0
2021,3,63,False,157500,77100,108.0,0.0
2022,3,59,False,329000,92260,392.0,0.0
2023,3,64,False,250000,78250,257.0,5.0
2024,4,102,False,284000,95380,527.0,5.0
2025,5,72,False,266000,95380,527.0,5.0
2026,4,88,False,254900,95470,516.0,5.0
2027,2,50,False,279000,78150,211.0,0.0
2028,8,260,False,435000,77260,78.0,5.0
2029,4,95,False,336000,77144,115.0,5.0
2031,5,102,False,175000,77120,58.0,5.0
2032,5,102,False,175000,77260,78.0,5.0
2033,9,200,False,499000,78910,258.0,5.0
2034,6,95,False,294000,78980,240.0,5.0
2035,2,49,False,156000,91200,293.0,0.0
2036,3,62,False,200000,95130,517.0,0.0
2037,6,113,False,471000,77400,163.0,5.0
2038,4,179,False,222000,77510,182.0,5.0
2039,4,80,False,219000,77135,136.0,5.0
2040,5,100,False,375000,95210,549.0,5.0
2041,5,135,False,549000,93250,444.0,5.0
2042,4,78,False,320000,91140,374.0,5.0
2043,3,65,False,305000,78620,220.0,0.0
2044,4,79,False,239600,95610,513.0,0.0
2045,3,62,False,480000,78000,283.0,0.0
2046,3,52,False,179000,91300,344.0,0.0
2047,6,175,False,289000,77620,71.0,5.0
2048,3,51,False,223300,94700,467.0,0.0
2049,3,63,False,268000,91700,361.0,0.0
2050,7,265,False,430000,77260,78.0,5.0
2051,10,260,False,1070000,91160,294.0,5.0
2052,2,51,False,225000,78670,286.0,0.0
2053,4,73,False,235000,94350,486.0,0.0
2054,2,24,False,255000,75010,9.0,0.0
2055,1,88,False,50000,77510,182.0,5.0
2056,8,150,False,311800,78580,247.0,5.0
2057,7,207,False,879000,78770,275.0,5.0
2058,8,120,False,270000,77910,171.0,5.0
2059,4,75,False,148000,77320,77.0,5.0
2060,4,82,False,319000,91700,361.0,5.0
2061,6,150,False,469000,91490,315.0,5.0
2062,2,40,False,366000,78000,283.0,0.0
2063,6,220,False,445000,77120,58.0,5.0
2064,1,31,False,142000,77410,54.0,0.0
2065,1,60,False,55000,77510,182.0,5.0
2066,12,360,False,750000,77640,95.0,5.0
2067,3,63,False,399000,92160,380.0,0.0
2068,3,66,False,560000,75019,18.0,0.0
2069,4,86,False,529000,93100,430.0,0.0
2070,4,165,False,565000,78124,245.0,5.0
2071,6,140,False,389000,78630,254.0,5.0
2072,5,98,False,1230000,94130,469.0,0.0
2073,6,115,False,264000,95270,562.0,5.0
2074,3,58,False,495000,75015,14.0,0.0
2075,3,53,False,155000,78250,234.0,0.0
2076,3,70,False,175000,95450,557.0,0.0
2077,11,259,False,1250000,94400,488.0,5.0
2078,6,120,False,245000,77670,177.0,5.0
2079,5,93,False,315000,77820,47.0,5.0
2080,6,119,False,207500,77480,34.0,5.0
2081,3,64,False,399000,94270,465.0,0.0
2082,6,150,False,330000,77160,137.0,5.0
2083,2,45,False,415000,94300,487.0,0.0
2084,6,125,False,550000,93250,444.0,5.0
2085,7,180,False,870000,94400,488.0,5.0
2086,3,74,False,225000,94450,466.0,0.0
2087,3,72,False,359000,92000,402.0,0.0
2088,3,60,False,270000,93350,420.0,5.0
2089,3,65,False,549000,92400,391.0,0.0
2090,4,89,False,698000,92250,394.0,0.0
2091,1,25,False,398000,75006,5.0,0.0
2092,4,63,False,185000,93360,431.0,0.0
2093,3,59,False,175000,78190,276.0,0.0
2094,4,62,False,205000,77100,108.0,5.0
2095,6,123,False,279900,77120,58.0,5.0
2096,6,135,False,449000,77580,62.0,5.0
2097,3,60,False,295000,94440,480.0,0.0
2098,1,13,False,60000,77000,173.0,0.0
2099,4,76,False,250000,77500,50.0,0.0
2100,4,179,False,222000,77260,78.0,5.0
2101,7,185,False,1200000,78170,205.0,5.0
2102,3,68,False,290000,94240,462.0,0.0
2103,5,100,False,347000,77000,141.0,5.0
2104,7,134,False,296000,77720,42.0,5.0
2105,4,94,False,1030000,75011,10.0,0.0
2106,5,90,False,359000,77100,108.0,5.0
2107,8,231,False,595000,78550,235.0,5.0
2108,4,87,False,430000,78560,264.0,0.0
2109,2,37,False,167000,95100,490.0,0.0
2110,5,93,False,399190,93370,429.0,0.0
2112,2,57,False,159900,77174,180.0,0.0
2113,3,54,False,99000,93390,421.0,0.0
2114,3,50,False,144000,93390,421.0,0.0
2115,4,88,False,420000,78126,193.0,5.0
2117,7,140,False,660000,78126,193.0,5.0
2118,4,85,False,350000,77400,97.0,0.0
2119,4,115,False,520000,93110,438.0,5.0
2120,2,31,False,350000,75011,10.0,0.0
2121,4,106,False,1390000,75007,6.0,0.0
2122,3,67,False,635000,75020,19.0,0.0
2123,3,61,False,628000,75010,9.0,0.0
2124,3,58,False,275000,77600,36.0,0.0
2125,2,54,False,525000,75019,18.0,0.0
2126,5,85,False,385000,91420,350.0,5.0
2127,4,74,False,330000,95130,517.0,0.0
2128,3,70,False,235000,95130,517.0,0.0
2129,12,350,False,997500,91540,345.0,5.0
2130,8,150,False,460000,77450,73.0,5.0
2131,7,349,False,930000,77700,105.0,5.0
2132,4,86,False,474700,77700,159.0,0.0
2133,7,349,False,930000,77450,119.0,5.0
2134,3,58,False,338400,77700,159.0,0.0
2135,2,42,False,270600,77700,52.0,0.0
2136,3,69,False,232000,77450,119.0,0.0
2137,3,160,False,1850000,77450,92.0,5.0
2138,1,30,False,205000,77144,115.0,0.0
2139,3,60,False,280000,77144,115.0,0.0
2140,4,79,False,338000,77144,115.0,0.0
2141,5,94,False,359000,77144,115.0,0.0
2142,6,146,False,588000,77700,25.0,5.0
2143,4,70,False,159000,78700,215.0,0.0
2144,7,139,False,396550,95610,513.0,5.0
2145,3,55,False,245000,78700,215.0,0.0
2146,3,60,False,179900,78700,215.0,0.0
2147,2,51,False,630000,75011,10.0,0.0
2148,2,41,False,440000,75011,10.0,0.0
2149,2,37,False,215000,94700,467.0,0.0
2150,3,83,False,267500,93700,424.0,0.0
2151,3,95,False,288500,93700,424.0,0.0
2152,4,78,False,185000,93190,428.0,0.0
2153,4,90,False,358000,95000,501.0,5.0
2154,4,67,False,232100,95000,501.0,0.0
2155,2,42,False,184625,95000,501.0,0.0
2156,3,73,False,175000,91240,363.0,0.0
2157,2,42,False,199900,77173,53.0,0.0
2158,5,120,False,640000,94120,459.0,5.0
2159,6,115,False,795000,94120,459.0,5.0
2160,2,41,False,370000,92130,396.0,0.0
2161,4,102,False,759000,94120,459.0,5.0
2162,6,236,False,518000,77390,176.0,5.0
2163,3,50,False,209000,91120,355.0,0.0
2164,3,65,False,485000,93100,430.0,0.0
2165,7,145,False,399000,91160,365.0,5.0
2166,2,41,False,299000,93100,430.0,0.0
2167,8,163,False,378000,77130,106.0,5.0
2168,6,171,False,423000,91720,341.0,5.0
2169,6,171,False,423000,91590,322.0,5.0
2170,3,53,False,259000,91490,347.0,5.0
2171,5,68,False,273000,91490,347.0,5.0
2172,8,180,False,585000,91490,347.0,5.0
2173,5,68,False,273000,91720,341.0,5.0
2174,5,92,False,259000,91720,341.0,5.0
2175,3,80,False,237000,91490,347.0,0.0
2176,8,180,False,585000,91590,322.0,5.0
2177,4,68,False,325000,91750,353.0,5.0
2178,4,88,False,284000,91720,341.0,5.0
2179,5,136,False,367500,91720,341.0,5.0
2180,5,115,False,329500,77123,127.0,5.0
2181,3,77,False,159000,91820,302.0,0.0
2182,3,63,False,315000,94240,462.0,0.0
2183,4,67,False,255000,94550,456.0,0.0
2184,2,30,False,415000,75004,3.0,0.0
2185,3,94,False,420000,93230,437.0,0.0
2186,3,53,False,380000,93170,416.0,0.0
2187,3,67,False,675000,94160,477.0,0.0
2188,5,102,False,304000,77410,54.0,5.0
2189,3,72,False,660000,75019,18.0,0.0
2190,9,280,False,1200000,93230,437.0,5.0
2191,2,27,False,265000,94300,487.0,0.0
2192,3,59,False,560000,75019,18.0,0.0
2193,2,60,False,615000,75019,18.0,0.0
2194,5,94,False,220000,91590,322.0,0.0
2195,1,23,False,89000,91100,371.0,0.0
2196,5,85,False,299000,91610,295.0,5.0
2197,6,120,False,239000,78980,200.0,5.0
2198,6,150,False,349000,78910,258.0,5.0
2199,4,105,False,285000,91590,322.0,5.0
2200,5,140,False,349000,78980,200.0,5.0
2201,7,158,False,365000,91490,347.0,5.0
2202,5,93,False,317000,91100,371.0,5.0
2203,7,195,False,380000,78550,235.0,5.0
2204,4,77,False,290000,78770,275.0,5.0
2205,2,30,False,120000,91820,302.0,0.0
2206,4,77,False,290000,78490,253.0,5.0
2207,6,150,False,349000,78550,235.0,5.0
2208,3,52,False,229000,91760,331.0,5.0
2209,5,100,False,292000,91590,316.0,5.0
2210,1,11,False,149000,75016,15.0,0.0
2211,3,62,False,645000,75018,17.0,0.0
2212,2,35,False,613000,75002,1.0,0.0
2214,4,90,False,1299000,75016,15.0,0.0
2215,4,83,False,592000,94340,464.0,0.0
2216,2,37,False,217000,94410,479.0,0.0
2217,3,73,False,486000,92400,391.0,0.0
2218,1,20,False,177000,94340,464.0,0.0
2219,1,26,False,267000,75020,19.0,0.0
2220,3,55,False,379000,94340,464.0,5.0
2221,5,75,False,197070,95420,538.0,5.0
2222,5,88,False,665000,92160,380.0,5.0
2223,1,23,False,164300,91190,326.0,0.0
2224,3,62,False,232000,91120,355.0,0.0
2225,9,179,False,680000,91210,318.0,5.0
2226,5,93,False,665000,92130,396.0,0.0
2227,4,85,False,835000,92190,400.0,5.0
2228,2,41,False,390000,92130,396.0,0.0
2229,2,33,False,450000,92300,397.0,0.0
2230,2,36,False,325000,92130,396.0,0.0
2231,1,37,False,360000,92130,396.0,0.0
2232,5,108,False,965000,92130,396.0,0.0
2233,4,85,False,780000,92130,396.0,0.0
2234,3,60,False,399000,93100,430.0,0.0
2235,4,89,False,480000,91300,344.0,0.0
2236,3,62,False,335000,91300,344.0,0.0
2237,1,27,False,194400,93100,430.0,0.0
2238,5,103,False,535000,91300,344.0,0.0
2239,4,90,False,470000,93100,430.0,5.0
2240,2,55,False,170000,91300,344.0,0.0
2241,3,72,False,260000,91300,344.0,0.0
2242,1,33,False,179900,91300,344.0,0.0
2243,7,144,False,548000,95300,512.0,5.0
2244,4,107,False,378000,95230,558.0,5.0
2245,3,59,False,257250,78570,191.0,0.0
2246,6,123,False,322000,78740,221.0,5.0
2247,3,59,False,257250,78510,277.0,0.0
2248,2,43,False,159000,94320,481.0,0.0
2249,3,66,False,220000,94320,481.0,0.0
2250,5,157,False,665000,78430,241.0,5.0
2251,1,22,False,206000,75012,11.0,0.0
2252,7,133,False,363790,95750,503.0,5.0
2253,3,54,False,246700,95000,501.0,0.0
2254,4,70,False,220000,77100,108.0,0.0
2255,8,137,False,429000,77330,128.0,5.0
2256,2,58,False,220000,77330,128.0,0.0
2257,5,90,False,495000,77090,55.0,5.0
2258,4,84,False,335000,91230,348.0,0.0
2259,8,175,False,624000,94440,482.0,5.0
2260,2,48,False,245000,91230,348.0,0.0
2261,5,140,False,428000,77860,149.0,5.0
2262,2,27,False,149000,91230,348.0,0.0
2263,1,18,False,109900,92310,409.0,0.0
2264,1,20,False,70000,94550,456.0,0.0
2265,1,19,False,109000,94110,448.0,0.0
2266,1,18,False,107000,92600,381.0,0.0
2267,1,20,False,77000,94550,456.0,0.0
2268,4,89,False,1037000,75014,13.0,0.0
2269,3,54,False,560000,94220,454.0,0.0
2270,7,118,False,450000,95540,533.0,5.0
2271,4,89,False,440000,94360,451.0,0.0
2272,7,166,False,495000,94880,470.0,5.0
2273,3,68,False,561500,75020,19.0,0.0
2274,2,55,False,619500,75020,19.0,0.0
2275,7,220,False,636000,95100,490.0,5.0
2276,3,69,False,428000,94130,469.0,0.0
2277,5,82,False,765000,94130,469.0,5.0
2278,1,25,False,265000,75020,19.0,0.0
2279,4,87,False,599000,94130,469.0,0.0
2280,1,28,False,198000,94270,465.0,0.0
2281,4,117,False,550000,93170,416.0,5.0
2282,4,134,False,1270000,75020,19.0,0.0
2283,3,66,False,347000,94270,465.0,0.0
2284,3,55,False,355350,92370,387.0,0.0
2285,1,27,False,175100,92370,387.0,0.0
2286,1,23,False,109000,78390,196.0,0.0
2287,4,80,False,198000,78990,219.0,0.0
2288,2,40,False,199500,78390,196.0,0.0
2289,2,46,False,168500,78390,196.0,0.0
2290,3,75,False,165075,77640,95.0,5.0
2291,4,109,False,300675,77450,92.0,5.0
2292,4,110,False,369250,77470,167.0,5.0
2293,7,132,False,438900,77470,33.0,5.0
2294,1,28,False,107000,77470,167.0,0.0
2295,3,65,False,284000,94600,457.0,0.0
2296,2,46,False,280000,94000,458.0,0.0
2297,6,95,False,689000,94600,457.0,5.0
2298,4,78,False,284500,94600,457.0,0.0
2299,5,151,False,659000,95320,550.0,5.0
2300,3,51,False,234000,95320,550.0,5.0
2301,2,42,False,128000,91100,313.0,0.0
2302,1,21,False,210000,75012,11.0,0.0
2303,3,63,False,239000,95800,501.0,0.0
2304,2,58,False,340000,94200,463.0,0.0
2305,2,61,False,499000,93500,435.0,0.0
2306,2,31,False,309000,75018,17.0,0.0
2307,2,38,False,164000,77340,135.0,0.0
2308,1,27,False,317000,92800,405.0,0.0
2309,7,221,False,549000,95300,544.0,0.0
2310,4,83,False,165000,95210,549.0,0.0
2311,2,44,False,179900,95310,552.0,0.0
2312,3,60,False,242000,95300,544.0,0.0
2313,5,80,False,284000,95280,526.0,5.0
2314,2,43,False,178500,95000,501.0,0.0
2315,5,96,False,325000,95210,549.0,0.0
2316,2,43,False,189000,95100,490.0,0.0
2317,6,164,False,267000,91150,321.0,5.0
2318,2,48,False,312000,92350,404.0,0.0
2319,3,59,False,191700,77100,108.0,0.0
2320,6,122,False,397100,77100,123.0,5.0
2321,3,63,False,197025,77910,171.0,5.0
2322,4,115,False,348150,77100,123.0,5.0
2323,3,51,False,180000,77100,108.0,0.0
2324,1,24,False,112875,77100,108.0,0.0
2325,1,25,False,112875,77100,108.0,0.0
2327,4,68,False,186375,77410,185.0,5.0
2328,5,110,False,348150,77440,22.0,5.0
2329,6,133,False,659000,94150,476.0,5.0
2330,5,196,False,264415,91150,321.0,5.0
2331,3,69,False,197000,93100,430.0,0.0
2332,2,48,False,517000,75010,9.0,0.0
2333,7,128,False,680000,94150,476.0,5.0
2334,7,145,False,535000,93130,434.0,5.0
2335,3,39,False,380000,75012,11.0,0.0
2336,8,156,False,699000,94150,476.0,5.0
2337,2,44,False,318000,93100,430.0,0.0
2338,2,44,False,350000,93100,430.0,0.0
2339,3,50,False,118500,91150,321.0,5.0
2340,1,30,False,79000,91150,321.0,0.0
2341,3,48,False,517000,75010,9.0,0.0
2342,7,170,False,398660,91690,297.0,5.0
2343,5,88,False,299720,91150,351.0,5.0
2344,7,154,False,339500,91150,321.0,5.0
2345,2,32,False,290000,75018,17.0,0.0
2346,3,62,False,465000,92100,383.0,0.0
2347,12,227,False,936000,94350,486.0,5.0
2348,1,26,False,199000,94250,461.0,0.0
2349,1,22,False,334000,75006,5.0,0.0
2350,2,40,False,360000,75019,18.0,0.0
2351,2,44,False,370000,75019,18.0,0.0
2352,4,122,False,263000,78550,235.0,5.0
2353,2,55,False,290000,94230,452.0,0.0
2354,7,205,False,1135000,95290,525.0,5.0
2355,6,115,False,454000,95620,540.0,5.0
2356,6,115,False,454000,95290,525.0,5.0
2357,5,84,False,365000,95620,540.0,5.0
2358,3,65,False,263000,95660,502.0,0.0
2359,2,51,False,170000,95100,490.0,0.0
2360,4,93,False,365000,95620,540.0,5.0
2361,7,183,False,455000,95620,540.0,5.0
2362,5,103,False,327050,95820,500.0,5.0
